"Time (s)"	"Acceleration (m/s²)"
6.978396741E1	-3.848862648E-2
6.983383390E1	6.950855255E-2
6.988366724E1	1.458488464E-1
6.993350090E1	-5.904979706E-2
6.998333390E1	-1.056957245E-2
7.003316756E1	7.138423920E-2
7.008300072E1	-3.198236465E-1
7.013296739E1	-1.589965820E-3
7.017296772E1	3.282577991E-1
7.022296739E1	7.745227814E-2
7.026296739E1	8.296012878E-2
7.030296772E1	1.283209324E-1
7.035296739E1	-5.562591553E-2
7.039296772E1	2.851057053E-2
7.043296772E1	3.128697872E-1
7.048296739E1	3.314077377E-1
7.052296739E1	3.522386551E-1
7.056296772E1	9.448504448E-2
7.061296739E1	2.624969482E-1
7.065296772E1	7.268946171E-1
7.070296739E1	3.741539001E-1
7.074296738E1	1.060318947E-2
7.078296772E1	1.450440884E-1
7.082296772E1	6.348466873E-1
7.087296738E1	6.102378845E-1
7.091296745E1	4.943284988E-1
7.096296712E1	7.666559219E-1
7.100296712E1	6.049261093E-1
7.104296745E1	2.490041256E-1
7.109296712E1	3.975311279E-1
7.113296712E1	2.916758060E-1
7.117296745E1	2.191846371E-1
7.122296691E1	6.511396408E-1
7.126296691E1	3.520543575E-1
7.130296725E1	4.697647095E-1
7.135296691E1	7.718305588E-1
7.139296725E1	5.764331818E-1
7.143296725E1	2.103607655E-1
7.148296738E1	4.134347916E-1
7.152296738E1	4.040510654E-1
7.156296771E1	5.182697773E-1
7.161296771E1	3.287197113E-1
7.165296804E1	2.804586887E-1
7.170296771E1	6.628841400E-1
7.174296771E1	6.015017033E-1
7.178296804E1	4.543340206E-1
7.182296804E1	5.571372509E-1
7.187296771E1	5.611557007E-1
7.192296771E1	4.022153854E-1
7.197296737E1	3.317073822E-1
7.201296737E1	4.106888771E-1
7.205296771E1	4.787127972E-1
7.210296737E1	3.268442154E-1
7.214296770E1	2.295303345E-1
7.218296771E1	4.009158611E-1
7.223296737E1	4.187498093E-1
7.227296737E1	3.791079521E-1
7.231296770E1	3.175399303E-1
7.236296737E1	2.030097961E-1
7.240296744E1	2.069339752E-1
7.245296710E1	1.777503967E-1
7.249296710E1	1.026988029E-1
7.253296744E1	1.019034386E-1
7.257296744E1	9.848070145E-2
7.262296710E1	3.068910599E-1
7.266296743E1	1.307954788E-1
7.271296737E1	1.312026978E-1
7.275296737E1	1.355223656E-1
7.279296770E1	1.970243454E-2
7.284296737E1	1.634031296E-1
7.288296737E1	1.002697945E-1
7.292296770E1	1.277759075E-1
7.297296736E1	9.171886444E-2
7.301296737E1	8.690118790E-3
7.305296770E1	-7.541990280E-2
7.310296736E1	9.183654785E-2
7.314296770E1	1.235589981E-1
7.318296770E1	1.044955254E-1
7.323296770E1	4.005107880E-2
7.327296770E1	-2.021095753E-1
7.331296803E1	-2.606558800E-2
7.336296770E1	2.907241821E-1
7.340296803E1	-2.596735954E-2
7.345296769E1	-7.317543030E-2
7.349296769E1	1.272785664E-1
7.354296743E1	1.936227798E-1
7.359296709E1	-9.264793396E-2
7.363296709E1	-8.947563171E-2
7.367296743E1	5.163240433E-2
7.372296709E1	6.960029602E-2
7.376296709E1	8.706331253E-3
7.380296742E1	-2.700328827E-3
7.385296736E1	-1.811447144E-2
7.389296742E1	-1.034421921E-1
7.393296742E1	1.056165695E-1
7.398296709E1	7.254753113E-2
7.402296709E1	-1.363713741E-1
7.406296742E1	-1.885247231E-2
7.411296709E1	1.315502167E-1
7.415296742E1	7.266998291E-4
7.420296735E1	-1.028263092E-1
7.424296735E1	4.490280151E-2
7.428296769E1	8.667421341E-2
7.432296769E1	3.673863411E-2
7.437296735E1	-9.911861420E-2
7.441296769E1	-8.555889130E-3
7.446296735E1	-2.411899567E-2
7.450296735E1	-8.177971840E-2
7.454296769E1	9.543156624E-2
7.459280102E1	-5.908584595E-3
7.464263468E1	-9.887180328E-2
7.469246768E1	9.986228943E-2
7.474230134E1	-7.355365753E-2
7.479213497E1	-3.871173859E-2
7.484196830E1	9.165000916E-2
7.489196827E1	9.326972961E-2
7.494196793E1	3.226337433E-2
7.498196793E1	-2.774870396E-1
7.502196827E1	8.485841751E-2
7.507196763E1	8.657169342E-2
7.511196793E1	-7.904458046E-2
7.516196730E1	-1.701946259E-2
7.520196763E1	-2.559161186E-2
7.524196763E1	-1.868796349E-2
7.528196766E1	5.812835693E-2
7.533196733E1	-3.704891205E-2
7.537196763E1	-7.716035843E-2
7.542196733E1	9.868755341E-2
7.546196733E1	-7.667064667E-2
7.551196733E1	4.428482056E-2
7.555196763E1	5.812644958E-3
7.559196796E1	-7.188582420E-2
7.563196826E1	-7.445549965E-2
7.568196796E1	-1.916522980E-2
7.572196796E1	9.507369995E-2
7.576196830E1	-5.140066147E-3
7.581196796E1	5.041503906E-3
7.586196793E1	-3.891906738E-2
7.591196729E1	-6.817550659E-2
7.595196729E1	4.679203033E-2
7.599196729E1	3.247761726E-2
7.603196763E1	-7.092571259E-2
7.608196729E1	2.447566986E-2
7.612196759E1	-3.291893005E-2
7.617196729E1	-5.645332336E-2
7.621196729E1	-4.926443100E-3
7.625196762E1	2.575635910E-3
7.629196762E1	-2.336597443E-2
7.634196729E1	-5.190830231E-2
7.638196759E1	3.201150894E-2
7.643196729E1	-3.026790619E-2
7.647196729E1	-2.124309540E-4
7.651196762E1	-4.280042648E-2
7.656196729E1	5.797748566E-2
7.660196729E1	-3.874015808E-2
7.664196759E1	5.882835388E-2
7.669196729E1	-2.817573547E-2
7.673196729E1	-5.330705643E-2
7.677196762E1	-6.068682671E-2
7.682196729E1	2.370624542E-2
7.686196759E1	5.868363380E-2
7.690196759E1	-1.624028683E-1
7.695196729E1	5.127315521E-2
7.699196729E1	8.581399918E-3
7.703196762E1	-3.223323822E-2
7.708196729E1	3.009681702E-2
7.712196759E1	3.368234634E-2
7.717196729E1	-1.280567169E-1
7.721196729E1	1.648116112E-2
7.725196762E1	9.526824951E-2
7.729196762E1	-1.261875629E-1
7.734196729E1	-3.600425720E-2
7.738196759E1	7.150220871E-2
7.743196729E1	-3.107757568E-2
7.747196729E1	2.314972878E-2
7.751196762E1	6.061673164E-2
7.756196729E1	-1.109853745E-1
7.760196729E1	1.782369614E-2
7.764196762E1	-2.593612671E-2
7.769196732E1	1.468925476E-2
7.773196732E1	7.475996017E-2
7.777196765E1	-7.812333107E-2
7.782196765E1	4.211997986E-3
7.786196828E1	-8.031010628E-2
7.790196828E1	-4.410862923E-2
7.794196828E1	4.242134094E-2
7.798196862E1	-2.686500549E-2
7.802196895E1	-7.630109787E-3
7.807196862E1	-6.872959137E-2
7.812196858E1	2.160072327E-3
7.817196825E1	1.110763550E-2
7.821196825E1	-1.012115479E-1
7.825196858E1	4.205226898E-2
7.829196858E1	3.163099289E-3
7.834196858E1	7.888755798E-2
7.838196888E1	-5.459094048E-2
7.843196858E1	1.668109894E-2
7.848196828E1	-4.515075684E-2
7.852196861E1	-3.688097000E-2
7.857196795E1	9.450874329E-2
7.861196824E1	1.896142960E-3
7.866196791E1	3.214397430E-2
7.870196824E1	-4.744458199E-2
7.874196824E1	1.264762878E-2
7.878196828E1	1.704216003E-2
7.883196761E1	-7.522335052E-2
7.887196791E1	4.153442383E-2
7.892196761E1	-6.153106689E-3
7.897196731E1	-1.919593811E-2
7.901196761E1	1.503467560E-2
7.905196788E1	-7.515883446E-2
7.909196788E1	-5.555725098E-2
7.913196821E1	3.056597710E-2
7.918196791E1	6.610679626E-3
7.922196791E1	-3.431224823E-2
7.927196787E1	4.536762238E-2
7.932196757E1	-3.957519531E-2
7.936196791E1	-8.897113800E-2
7.940196791E1	-6.404495239E-2
7.945196757E1	6.659717560E-2
7.949196791E1	-2.070760727E-2
7.953196860E1	-4.857683182E-2
7.958196827E1	-2.362289429E-2
7.963196824E1	-4.355239868E-3
7.968196790E1	-2.621212006E-2
7.972196824E1	-3.345799446E-2
7.976196857E1	-1.131582260E-2
7.981180157E1	-3.179168701E-3
7.986163523E1	-4.106731415E-2
7.991146826E1	-5.853347778E-2
7.996130129E1	1.516666412E-2
8.001113495E1	1.666259766E-2
8.006096795E1	2.654418945E-2
8.010096795E1	-4.273414612E-3
8.015096792E1	-9.595069885E-2
8.019096825E1	-3.925871849E-2
8.023096858E1	1.662845612E-1
8.028096825E1	-3.829479218E-2
8.033096792E1	1.921846390E-1
8.038096758E1	-1.593362808E-1
8.042096758E1	-1.870942116E-1
8.046096761E1	-1.136591434E-1
8.050096795E1	4.039144516E-2
8.055096795E1	-2.189655304E-2
8.059096795E1	7.785964012E-2
8.063096795E1	2.087378502E-2
8.067096795E1	1.787853241E-2
8.071096795E1	-4.599404335E-2
8.075096828E1	-3.201484680E-2
8.080096795E1	3.719882965E-2
8.084096794E1	-1.547479630E-1
8.088096795E1	2.032017708E-2
8.092096794E1	9.721469879E-2
8.096096795E1	5.820012093E-2
8.100096828E1	-9.161472321E-2
8.105096761E1	2.856807709E-2
8.110096728E1	-2.096862793E-2
8.114096728E1	-4.701399803E-2
8.119096724E1	4.439544678E-3
8.123096791E1	6.320405006E-2
8.128090124E1	-8.459949493E-2
8.133073490E1	4.243888855E-2
8.138056823E1	3.481216431E-2
8.143040156E1	-4.724388123E-2
8.148023493E1	5.715942383E-3
8.153006793E1	-1.332208633E-1
8.157996826E1	6.793975830E-4
8.161996826E1	2.858090401E-2
8.165996826E1	-3.904700279E-2
8.169996859E1	-2.369427681E-2
8.174996826E1	9.992389679E-2
8.178996826E1	-4.289555550E-2
8.183996825E1	-8.057956696E-2
8.188996792E1	-1.077651978E-3
8.192996792E1	-7.500958443E-2
8.196996825E1	-3.660035133E-2
8.200996825E1	6.052041054E-2
8.204996859E1	1.313259602E-1
8.208996892E1	2.115416527E-2
8.213996858E1	-7.528800964E-2
8.218996858E1	-4.791812897E-2
8.223996822E1	1.801033020E-2
8.227996822E1	1.637678146E-1
8.232996822E1	8.449649811E-2
8.236996822E1	2.214250565E-1
8.241996821E1	-1.069978809E0
8.245996855E1	6.768953800E-1
8.250996821E1	1.034902573E-1
