"Time (s)"	"Acceleration (m/s²)"
1.047218778E2	-5.683975220E-1
1.047618778E2	-4.976582527E-1
1.048018782E2	3.183977604E-1
1.048518778E2	2.065475464E-1
1.048918778E2	1.081235409E-1
1.049318779E2	-1.520032883E-1
1.049718779E2	-1.413464546E-1
1.050218776E2	-1.628391266E-1
1.050618777E2	-1.720952988E-1
1.051118774E2	-1.078630447E-1
1.051518777E2	-1.380355358E-1
1.051918781E2	1.087996960E-1
1.052418777E2	-1.904405594E-1
1.052918776E2	-9.400352478E-1
1.053318776E2	-6.741387844E-1
1.053818774E2	-1.022174835E-1
1.054218777E2	-2.795505524E-2
1.054618781E2	3.759026527E-1
1.055118781E2	-1.870918274E-3
1.055518782E2	-4.706978798E-2
1.056018781E2	1.980953217E-1
1.056518777E2	-3.349819183E-1
1.056918781E2	-3.482968807E-1
1.057418777E2	-3.466835022E-2
1.057918779E2	-5.150117874E-1
1.058318779E2	6.531414986E-1
1.058718780E2	1.440622807E-1
1.059118780E2	-2.704591751E-1
1.059518784E2	9.038043022E-2
1.060018777E2	-3.005874634E-1
1.060418779E2	-4.977800846E-1
1.060918776E2	-2.660696030E-1
1.061418775E2	5.463829041E-2
1.061818778E2	5.073809624E-2
1.062218778E2	-1.959984303E-1
1.062618778E2	-8.753840923E-1
1.063018782E2	-4.998235703E-1
1.063518778E2	2.084678650E-1
1.063918778E2	5.511388779E-1
1.064318779E2	2.283201218E-1
1.064718779E2	-2.349004745E-1
1.065218776E2	-2.645664215E-2
1.065618777E2	3.684020042E-1
1.066118774E2	-1.059965134E-1
1.066618771E2	-3.722751617E-1
1.067018774E2	4.233887196E-1
1.067518771E2	2.569971085E-1
1.068018769E2	-2.035415649E-1
1.068518768E2	3.003417969E-1
1.068918768E2	-2.954413891E-1
1.069318771E2	-1.956562996E-1
1.069718777E2	2.624704838E-1
1.070118781E2	-2.295849323E-1
1.070518782E2	-2.971527576E-1
1.071018781E2	3.395507812E-1
1.071518777E2	-2.811468124E-1
1.071918784E2	-1.113011837E-1
1.072418781E2	3.292541504E-1
1.072918775E2	-3.087114334E-1
1.073318778E2	-1.154778004E-1
1.073718780E2	2.671501637E-1
1.074118780E2	-1.598944664E-1
1.074518783E2	-1.759390831E-1
1.075018777E2	2.369842529E-2
1.075418778E2	-1.698708534E-2
1.075918774E2	1.532417297E-1
1.076418773E2	-1.585178375E-2
1.076818776E2	-1.765513420E-1
1.077218776E2	2.410387993E-2
1.077618776E2	5.016827583E-2
1.078018780E2	-1.145768166E-1
1.078518778E2	7.649230957E-3
1.078918778E2	-1.744582653E-1
1.079318778E2	-2.312660217E-5
1.079718778E2	1.554222107E-1
1.080218775E2	-1.190742493E-1
1.080718774E2	3.720073700E-2
1.081118774E2	7.884979248E-3
1.081518780E2	-4.604005814E-2
1.082017447E2	5.323467255E-2
1.082515777E2	-4.818630219E-2
1.083014110E2	-4.989757538E-2
1.083512445E2	6.364879608E-2
1.084010782E2	-4.775352478E-2
1.084509115E2	-9.139480591E-2
1.085008781E2	5.102157593E-2
1.085408788E2	-1.395773888E-1
1.085808788E2	-4.214096069E-2
1.086308782E2	4.316310883E-2
1.086708785E2	-4.889035225E-2
1.087208778E2	-3.237228394E-2
1.087708775E2	3.635921478E-2
1.088108778E2	7.864475250E-3
1.088608775E2	3.988571167E-2
1.089008781E2	-6.625461578E-2
1.089408781E2	-1.468200684E-1
1.089908775E2	6.153278351E-2
1.090308775E2	1.127655506E-1
1.090709778E2	-1.850185394E-1
1.091111105E2	1.618909836E-1
1.091512438E2	6.411051750E-2
1.091913772E2	-1.529772282E-1
1.092315105E2	-2.724027634E-2
1.092716438E2	6.578707695E-2
1.093117775E2	-7.139539719E-2
1.093518772E2	-1.024842262E-2
1.093918775E2	7.806587219E-2
1.094318778E2	-2.037076950E-1
1.094718782E2	-1.603364944E-2
1.095218778E2	4.341125488E-2
1.095718777E2	-1.269371033E-1
1.096218773E2	1.151025772E-1
1.096618777E2	-2.120637894E-2
1.097118777E2	-9.923667908E-2
1.097618773E2	1.182968140E-1
1.098118772E2	-1.382024765E-1
1.098518773E2	-4.766416550E-2
1.098918777E2	-1.203870773E-2
1.099318780E2	-8.053159714E-2
1.099818773E2	2.650127411E-2
1.100218773E2	2.206182480E-2
1.100618775E2	-1.272609234E-1
1.101118773E2	-2.920761108E-2
1.101618770E2	1.153093338E-1
1.102118770E2	-6.590347290E-2
1.102618767E2	9.706306458E-3
1.103018768E2	-5.429840088E-2
1.103418770E2	9.470701218E-3
1.103818773E2	-1.159765840E0
1.104218773E2	5.406620502E-1
1.104618777E2	8.219835758E-1
